BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
66,10305,189.6,190.34,192.32,0.37,0.74,2.0,21.897810219,290.801111111,296.771388889,1.02053045037,48.72,-74.22,26.61,26.61,23.4208108108,7.876,16.9905333333,20.3055833333, ,189.6,190.34,290.801111111,299.921111111,190.34,290.801111111,299.921111111,37,2016-06-18 02-23-42.208385,2016-06-18 02-23-42.948385,2016-06-18 02-23-44.928385,189.6,190.34,192.32,0,1,0,0,0,0
67,10306,192.34,193.04,195.12,0.333333333333,0.7,2.1,21.4285714286,304.967777778,329.118888889,1.07919233726,46.39,-76.34,26.69,26.69,23.2637142857,7.704,15.9444,21.8635333333, ,192.34,193.04,304.967777778,327.839444444,193.04,304.967777778,327.839444444,35,2016-06-18 02-23-44.948385,2016-06-18 02-23-45.648385,2016-06-18 02-23-47.728385,192.34,193.04,195.12,0,1,0,0,0,0
68,10307,195.14,196.06,197.92,0.489361702128,0.92,1.88,21.4285714286,350.404722222,357.716388889,1.02086634741,46.91,-72.89,26.52,26.52,23.8989130435,7.74,21.6493333333,16.2000666667, ,195.14,196.06,350.404722222,358.303333333,196.06,350.404722222,358.303333333,46,2016-06-18 02-23-47.748385,2016-06-18 02-23-48.668385,2016-06-18 02-23-50.528385,195.14,196.06,197.92,0,1,0,0,0,0
69,10308,197.94,198.8,200.38,0.5375,0.86,1.6,24.3902439024,334.051111111,336.459722222,1.00721030714,49.19,-77.89,26.64,26.64,23.816744186,7.738,20.1457333333,15.0509166667, ,197.94,198.8,334.051111111,339.44,198.8,334.051111111,339.44,43,2016-06-18 02-23-50.548385,2016-06-18 02-23-51.408385,2016-06-18 02-23-52.988385,197.94,198.8,200.38,0,1,0,0,0,0
70,10309,200.4,201.2,202.7,0.526315789474,0.8,1.52,25.8620689655,330.274444444,326.420555556,0.988331253133,57.3,-75.64,26.65,26.65,23.6445,7.638,18.5787666667,15.44635, ,200.4,201.2,330.274444444,325.647777778,201.2,330.274444444,325.647777778,40,2016-06-18 02-23-53.008385,2016-06-18 02-23-53.808385,2016-06-18 02-23-55.308385,200.4,201.2,202.7,0,1,0,0,0,0
71,10310,202.72,203.5,205.1,0.481481481481,0.78,1.62,25.0,321.744444444,340.061111111,1.05692923991,54.89,-75.85,26.5,26.5,23.5302564103,7.53,18.0156,16.6176, ,202.72,203.5,321.744444444,339.046666667,203.5,321.744444444,339.046666667,39,2016-06-18 02-23-55.328385,2016-06-18 02-23-56.108385,2016-06-18 02-23-57.708385,202.72,203.5,205.1,0,1,0,0,0,0
72,10311,205.12,205.92,207.54,0.487804878049,0.8,1.64,24.5901639344,331.526666667,331.338055556,0.999431083137,55.17,-77.16,26.52,26.52,23.6205,7.592,18.5592166667,16.3416333333, ,205.12,205.92,331.526666667,330.388888889,205.92,331.526666667,330.388888889,40,2016-06-18 02-23-57.728385,2016-06-18 02-23-58.528385,2016-06-18 02-24-00.148385,205.12,205.92,207.54,0,1,0,0,0,0
73,10312,207.56,208.32,210.14,0.413043478261,0.76,1.84,23.0769230769,300.883055556,310.843888889,1.03310533162,52.77,-73.71,26.58,26.58,23.4873684211,8.814,17.51405,20.2111, ,207.56,208.32,300.883055556,309.486666667,208.32,300.883055556,309.486666667,38,2016-06-18 02-24-00.168385,2016-06-18 02-24-00.928385,2016-06-18 02-24-02.748385,207.56,208.32,210.14,0,1,0,0,0,0
74,10313,210.16,211.02,212.7,0.505882352941,0.86,1.7,23.4375,321.091111111,340.762222222,1.06126333128,48.14,-78.24,26.5,26.5,23.8309302326,7.634,20.1442,15.8350666667, ,210.16,211.02,321.091111111,340.074166667,211.02,321.091111111,340.074166667,43,2016-06-18 02-24-02.768385,2016-06-18 02-24-03.628385,2016-06-18 02-24-05.308385,210.16,211.02,212.7,0,1,0,0,0,0
75,10314,212.72,213.5,215.54,0.378640776699,0.78,2.06,21.1267605634,309.78,296.23,0.95625928078,52.18,-73.73,26.71,26.71,23.5928205128,7.56,18.0620666667,19.9410666667, ,212.72,213.5,309.78,295.255277778,213.5,309.78,295.255277778,39,2016-06-18 02-24-05.328385,2016-06-18 02-24-06.108385,2016-06-18 02-24-08.148385,212.72,213.5,215.54,0,1,0,0,0,0
76,10315,215.56,216.28,218.46,0.327272727273,0.72,2.2,20.5479452055,279.954444444,288.858055556,1.03180378554,48.96,-74.04,26.71,26.71,23.3672222222,7.886,16.4876666667,22.2238833333, ,215.56,216.28,279.954444444,287.694444444,216.28,279.954444444,287.694444444,36,2016-06-18 02-24-08.168385,2016-06-18 02-24-08.888385,2016-06-18 02-24-11.068385,215.56,216.28,218.46,0,1,0,0,0,0
77,10316,218.48,219.4,221.12,0.528735632184,0.92,1.74,22.5563909774,272.780277778,275.848888889,1.01124938773,48.86,-73.15,26.7,26.7,23.9563043478,7.714,21.70165,14.9733333333, ,218.48,219.4,272.780277778,277.395833333,219.26,272.648888889,286.983333333,46,2016-06-18 02-24-11.088385,2016-06-18 02-24-12.008385,2016-06-18 02-24-13.728385,218.48,219.4,221.12,0,1,0,0,0,0
78,10317,221.14,221.88,223.86,0.37,0.74,2.0,21.897810219,297.408888889,324.700833333,1.09176573218,50.92,-76.07,26.72,26.72,23.4637837838,7.768,17.0212666667,20.3596166667, ,221.14,221.88,297.408888889,328.181111111,221.88,297.408888889,328.181111111,37,2016-06-18 02-24-13.748385,2016-06-18 02-24-14.488385,2016-06-18 02-24-16.468385,221.14,221.88,223.86,0,1,0,0,0,0
79,10318,223.88,224.64,226.52,0.4,0.76,1.9,22.5563909774,326.038055556,333.864444444,1.02400452572,47.13,-75.65,26.7,26.7,23.5336842105,7.75,17.5448166667,19.2342, ,223.88,224.64,326.038055556,337.168333333,224.64,326.038055556,337.168333333,38,2016-06-18 02-24-16.488385,2016-06-18 02-24-17.248385,2016-06-18 02-24-19.128385,223.88,224.64,226.52,0,1,0,0,0,0
80,10319,226.54,227.32,229.2,0.410526315789,0.78,1.9,22.3880597015,311.381111111,303.403333333,0.974379377897,51.82,-74.42,26.66,26.66,23.6066666667,7.726,18.0732666667,18.7636666667, ,226.54,227.32,311.381111111,301.737777778,227.32,311.381111111,301.737777778,39,2016-06-18 02-24-19.148385,2016-06-18 02-24-19.928385,2016-06-18 02-24-21.808385,226.54,227.32,229.2,0,1,0,0,0,0
81,10320,229.22,229.94,232.08,0.333333333333,0.72,2.16,20.8333333333,309.805555556,335.446666667,1.08276517529,51.42,-74.89,26.67,26.67,23.3466666667,7.55,16.4682666667,21.9824, ,229.22,229.94,309.805555556,334.404444444,229.94,309.805555556,334.404444444,36,2016-06-18 02-24-21.828385,2016-06-18 02-24-22.548385,2016-06-18 02-24-24.688385,229.22,229.94,232.08,0,1,0,0,0,0
82,10321,232.1,232.92,235.08,0.376146788991,0.82,2.18,20.0,320.56,314.951111111,0.982502842248,48.81,-76.35,26.62,26.62,23.7017073171,7.74,19.1007333333,20.3196666667, ,232.1,232.92,320.56,314.220833333,232.92,320.56,314.220833333,41,2016-06-18 02-24-24.708385,2016-06-18 02-24-25.528385,2016-06-18 02-24-27.688385,232.1,232.92,235.08,0,1,0,0,0,0
83,10322,235.1,235.82,237.72,0.375,0.72,1.92,22.7272727273,303.797222222,305.826388889,1.00667934569,50.93,-74.78,26.58,26.58,23.3288888889,7.638,16.4565,20.0295666667, ,235.1,235.82,303.797222222,304.676666667,235.82,303.797222222,304.676666667,36,2016-06-18 02-24-27.708385,2016-06-18 02-24-28.428385,2016-06-18 02-24-30.328385,235.1,235.82,237.72,0,1,0,0,0,0
84,10323,237.74,238.48,240.58,0.349056603774,0.74,2.12,20.979020979,297.302222222,288.575,0.97064528426,51.99,-74.98,26.6,26.6,23.4454054054,8.052,17.0096,21.2643333333, ,237.74,238.48,297.302222222,291.718888889,238.46,297.151111111,289.538055556,37,2016-06-18 02-24-30.348385,2016-06-18 02-24-31.088385,2016-06-18 02-24-33.188385,237.74,238.48,240.58,0,1,0,0,0,0
85,10324,240.6,241.3,243.56,0.30701754386,0.7,2.28,20.1342281879,283.422222222,317.994166667,1.1219803591,50.92,-72.83,26.63,26.63,23.2814285714,7.768,15.9499333333,23.26155, ,240.6,241.3,283.422222222,321.223333333,241.3,283.422222222,321.223333333,35,2016-06-18 02-24-33.208385,2016-06-18 02-24-33.908385,2016-06-18 02-24-36.168385,240.6,241.3,243.56,0,1,0,0,0,0
86,10325,243.58,244.44,246.4,0.434343434343,0.86,1.98,21.1267605634,312.4,303.526666667,0.971596244131,47.18,-76.97,26.45,26.45,23.7990697674,7.736,20.1268666667,17.9716666667, ,243.58,244.44,312.4,302.695555556,244.44,312.4,302.695555556,43,2016-06-18 02-24-36.188385,2016-06-18 02-24-37.048385,2016-06-18 02-24-39.008385,243.58,244.44,246.4,0,1,0,0,0,0
87,10326,246.42,247.18,249.12,0.387755102041,0.76,1.96,22.0588235294,302.911111111,310.9575,1.02656353166,48.98,-77.26,26.53,26.53,23.4894736842,7.708,17.5108833333,19.6611166667, ,246.42,247.18,302.911111111,310.175555556,247.18,302.911111111,310.175555556,38,2016-06-18 02-24-39.028385,2016-06-18 02-24-39.788385,2016-06-18 02-24-41.728385,246.42,247.18,249.12,0,1,0,0,0,0
88,10327,249.14,250.06,251.9,0.494623655914,0.92,1.86,21.5827338129,298.366388889,299.25,1.00296149682,51.04,-76.42,26.64,26.64,23.9415217391,7.662,21.6895833333,15.9588666667, ,249.14,250.06,298.366388889,300.477222222,249.98,298.211666667,308.379444444,46,2016-06-18 02-24-41.748385,2016-06-18 02-24-42.668385,2016-06-18 02-24-44.508385,249.14,250.06,251.9,0,1,0,0,0,0
89,10328,251.92,252.64,254.66,0.352941176471,0.72,2.04,21.7391304348,308.966666667,319.681944444,1.03468101557,54.1,-74.41,26.7,26.7,23.3533333333,7.674,16.4741666667,21.0237166667, ,251.92,252.64,308.966666667,318.42,252.64,308.966666667,318.42,36,2016-06-18 02-24-44.528385,2016-06-18 02-24-45.248385,2016-06-18 02-24-47.268385,251.92,252.64,254.66,0,1,0,0,0,0
90,10329,254.68,255.4,257.58,0.327272727273,0.72,2.2,20.5479452055,311.551111111,316.299722222,1.01524183655,48.73,-73.72,26.71,26.71,23.3316666667,7.676,16.4597833333,22.2825333333, ,254.68,255.4,311.551111111,314.685555556,255.4,311.551111111,314.685555556,36,2016-06-18 02-24-47.288385,2016-06-18 02-24-48.008385,2016-06-18 02-24-50.188385,254.68,255.4,257.58,0,1,0,0,0,0
91,10330,257.6,258.52,260.68,0.422018348624,0.92,2.18,19.3548387097,302.451944444,285.895555556,0.945259439746,48.97,-74.91,26.71,26.71,23.9334782609,7.742,21.68205,18.4708666667, ,257.6,258.52,302.451944444,287.050833333,258.52,302.451944444,287.050833333,46,2016-06-18 02-24-50.208385,2016-06-18 02-24-51.128385,2016-06-18 02-24-53.288385,257.6,258.52,260.68,0,1,0,0,0,0
92,10331,260.7,261.38,262.4,0.653846153846,0.68,1.04,34.8837209302,277.268055556,237.083333333,0.85506905171,46.66,-73.81,26.48,26.48,23.1311764706,7.524,15.3913,13.6640666667, ,260.7,261.38,277.268055556,234.165555556,261.38,277.268055556,234.165555556,34,2016-06-18 02-24-53.308385,2016-06-18 02-24-53.988385,2016-06-18 02-24-55.008385,260.7,261.38,262.4,0,1,0,0,0,0
93,10332,262.42,262.88,264.7,0.25,0.46,1.84,26.0869565217,269.618888889,335.693611111,1.24506711119,78.47,-72.82,27.13,27.04,21.6660869565,7.794,9.62773333333,24.2762833333, ,262.42,262.88,269.618888889,338.302222222,262.88,269.618888889,338.302222222,23,2016-06-18 02-24-55.028385,2016-06-18 02-24-55.488385,2016-06-18 02-24-57.308385,262.42,262.88,264.7,0,1,0,0,0,0
94,10333,264.72,265.34,266.84,0.407894736842,0.62,1.52,28.0373831776,309.073333333,333.721388889,1.07974824385,86.04,-75.58,26.96,26.96,22.8183870968,7.538,13.8075333333,18.7841666667, ,264.72,265.34,309.073333333,336.618888889,265.34,309.073333333,336.618888889,31,2016-06-18 02-24-57.328385,2016-06-18 02-24-57.948385,2016-06-18 02-24-59.448385,264.72,265.34,266.84,0,1,0,0,0,0
95,10334,266.86,267.34,270.3,0.161073825503,0.48,2.98,17.3410404624,305.139722222,370.221111111,1.21328389636,75.21,-75.75,27.64,27.64,22.0470833333,7.766,10.2503833333,32.9327333333, ,266.86,267.34,305.139722222,373.834444444,267.34,305.139722222,373.834444444,24,2016-06-18 02-24-59.468385,2016-06-18 02-24-59.948385,2016-06-18 02-25-02.908385,266.86,267.34,270.3,0,1,0,0,0,0
96,10335,270.32,271.24,272.88,0.55421686747,0.92,1.66,23.2558139535,276.06,255.426666667,0.925257794199,47.18,-68.82,26.41,26.41,23.9484782609,7.76,21.6952666667,14.2874, ,270.32,271.24,276.06,257.086111111,271.24,276.06,257.086111111,46,2016-06-18 02-25-02.928385,2016-06-18 02-25-03.848385,2016-06-18 02-25-05.488385,270.32,271.24,272.88,0,1,0,0,0,0
97,10336,272.9,273.82,275.78,0.464646464646,0.92,1.98,20.6896551724,327.15,315.414444444,0.964127905989,47.79,-72.37,26.59,26.59,23.9917391304,7.604,21.7341666667,16.9261333333, ,272.9,273.82,327.15,317.29,273.82,327.15,317.29,46,2016-06-18 02-25-05.508385,2016-06-18 02-25-06.428385,2016-06-18 02-25-08.388385,272.9,273.82,275.78,0,1,0,0,0,0
98,10337,275.8,276.56,278.24,0.447058823529,0.76,1.7,24.3902439024,398.715277778,387.936666667,0.972966646347,47.77,-86.08,29.12,28.88,23.5344736842,7.588,17.5211833333,18.1268, ,275.8,276.56,398.715277778,391.656666667,276.56,398.715277778,391.656666667,38,2016-06-18 02-25-08.408385,2016-06-18 02-25-09.168385,2016-06-18 02-25-10.848385,275.8,276.56,278.24,0,1,0,0,0,0
99,10338,278.26,279.02,280.84,0.413043478261,0.76,1.84,23.0769230769,322.984722222,335.015833333,1.03724978392,49.18,-72.77,26.68,26.68,23.5560526316,7.662,17.5623166667,18.7186, ,278.26,279.02,322.984722222,333.504444444,279.02,322.984722222,333.504444444,38,2016-06-18 02-25-10.868385,2016-06-18 02-25-11.628385,2016-06-18 02-25-13.448385,278.26,279.02,280.84,0,1,0,0,0,0
100,10339,280.86,281.68,283.38,0.476744186047,0.82,1.72,23.6220472441,310.424444444,308.3325,0.993261018963,49.51,-74.15,26.73,26.73,23.7353658537,7.68,19.1285333333,16.6111333333, ,280.86,281.68,310.424444444,311.72,281.68,310.424444444,311.72,41,2016-06-18 02-25-13.468385,2016-06-18 02-25-14.288385,2016-06-18 02-25-15.988385,280.86,281.68,283.38,0,1,0,0,0,0
101,10340,283.4,284.2,286.28,0.380952380952,0.8,2.1,20.6896551724,312.508888889,340.657777778,1.09007388234,47.7,-74.66,26.67,26.67,23.632,7.664,18.5678166667,20.1077333333, ,283.4,284.2,312.508888889,343.9125,284.2,312.508888889,343.9125,40,2016-06-18 02-25-16.008385,2016-06-18 02-25-16.808385,2016-06-18 02-25-18.888385,283.4,284.2,286.28,0,1,0,0,0,0
102,10341,286.3,287.22,289.32,0.433962264151,0.92,2.12,19.7368421053,333.983055556,324.933055556,0.972902816926,45.3,-73.64,26.62,26.62,23.9463043478,7.778,21.6949833333,18.0633166667, ,286.3,287.22,333.983055556,325.678888889,287.22,333.983055556,325.678888889,46,2016-06-18 02-25-18.908385,2016-06-18 02-25-19.828385,2016-06-18 02-25-21.928385,286.3,287.22,289.32,0,1,0,0,0,0
103,10342,289.34,290.2,292.3,0.405660377358,0.86,2.12,20.1342281879,329.597777778,339.133333333,1.02893088546,46.34,-78.84,26.52,26.52,23.7793023256,7.646,20.1112666667,19.1443166667, ,289.34,290.2,329.597777778,342.84,290.14,329.718888889,340.364166667,43,2016-06-18 02-25-21.948385,2016-06-18 02-25-22.808385,2016-06-18 02-25-24.908385,289.34,290.2,292.3,0,1,0,0,0,0
104,10343,292.32,293.22,295.06,0.483870967742,0.9,1.86,21.7391304348,329.213333333,331.084444444,1.00568358241,46.98,-74.66,26.53,26.53,23.9177777778,7.764,21.1874666667,16.3571333333, ,292.32,293.22,329.213333333,330.385555556,293.2,329.454722222,326.021111111,45,2016-06-18 02-25-24.928385,2016-06-18 02-25-25.828385,2016-06-18 02-25-27.668385,292.32,293.22,295.06,0,1,0,0,0,0
105,10344,295.08,296.0,297.8,0.505494505495,0.92,1.82,21.897810219,310.793055556,310.672222222,0.999611209674,44.81,-73.37,26.5,26.5,23.91,7.75,21.6589333333,15.6366666667, ,295.08,296.0,310.793055556,312.316944444,296.0,310.793055556,312.316944444,46,2016-06-18 02-25-27.688385,2016-06-18 02-25-28.608385,2016-06-18 02-25-30.408385,295.08,296.0,297.8,0,1,0,0,0,0
106,10345,297.82,298.66,300.48,0.45652173913,0.84,1.84,22.3880597015,335.953333333,337.434722222,1.00440950793,48.16,-78.28,26.49,26.49,23.7154761905,7.746,19.5799166667,17.32385, ,297.82,298.66,335.953333333,336.041111111,298.66,335.953333333,336.041111111,42,2016-06-18 02-25-30.428385,2016-06-18 02-25-31.268385,2016-06-18 02-25-33.088385,297.82,298.66,300.48,0,1,0,0,0,0
107,10346,300.5,301.34,303.38,0.407766990291,0.84,2.06,20.6896551724,328.201388889,326.408888889,0.994538414337,48.99,-75.49,26.45,26.45,23.7188095238,7.838,19.5840166667,19.0592, ,300.5,301.34,328.201388889,329.565277778,301.34,328.201388889,329.565277778,42,2016-06-18 02-25-33.108385,2016-06-18 02-25-33.948385,2016-06-18 02-25-35.988385,300.5,301.34,303.38,0,1,0,0,0,0
108,10347,303.4,304.2,306.06,0.425531914894,0.8,1.88,22.3880597015,318.004444444,333.67,1.04926206482,49.4,-75.61,26.51,26.51,23.59625,7.78,18.53705,18.3258, ,303.4,304.2,318.004444444,332.397777778,304.16,317.850555556,332.195555556,40,2016-06-18 02-25-36.008385,2016-06-18 02-25-36.808385,2016-06-18 02-25-38.668385,303.4,304.2,306.06,0,1,0,0,0,0
109,10348,306.08,306.88,308.62,0.454545454545,0.8,1.76,23.4375,329.414722222,321.215277778,0.97510905284,51.66,-77.47,26.58,26.58,23.60275,7.752,18.5392333333,17.35785, ,306.08,306.88,329.414722222,320.608888889,306.88,329.414722222,320.608888889,40,2016-06-18 02-25-38.688385,2016-06-18 02-25-39.488385,2016-06-18 02-25-41.228385,306.08,306.88,308.62,0,1,0,0,0,0
110,10349,308.64,309.5,311.48,0.43,0.86,2.0,20.979020979,312.363333333,325.571388889,1.0422842701,51.6,-74.1,26.5,26.5,23.7560465116,7.754,20.0951333333,18.1914166667, ,308.64,309.5,312.363333333,328.662222222,309.5,312.363333333,328.662222222,43,2016-06-18 02-25-41.248385,2016-06-18 02-25-42.108385,2016-06-18 02-25-44.088385,308.64,309.5,311.48,0,1,0,0,0,0
111,10350,311.5,312.42,314.34,0.474226804124,0.92,1.94,20.979020979,347.883055556,346.234444444,0.995261019228,52.04,-72.1,26.52,26.52,23.9023913043,7.788,21.6534833333,16.6718, ,311.5,312.42,347.883055556,346.991111111,312.42,347.883055556,346.991111111,46,2016-06-18 02-25-44.108385,2016-06-18 02-25-45.028385,2016-06-18 02-25-46.948385,311.5,312.42,314.34,0,1,0,0,0,0
112,10351,314.36,315.2,317.14,0.428571428571,0.84,1.96,21.4285714286,325.016388889,321.283888889,0.988515963725,50.96,-73.98,26.58,26.58,23.7295238095,7.814,19.5948166667,18.222, ,314.36,315.2,325.016388889,320.105555556,315.2,325.016388889,320.105555556,42,2016-06-18 02-25-46.968385,2016-06-18 02-25-47.808385,2016-06-18 02-25-49.748385,314.36,315.2,317.14,0,1,0,0,0,0
113,10352,317.16,317.96,319.78,0.434782608696,0.8,1.84,22.7272727273,316.656944444,313.327222222,0.989484764883,50.78,-75.26,26.5,26.5,23.591,7.75,18.53385,17.95985, ,317.16,317.96,316.656944444,312.357777778,317.96,316.656944444,312.357777778,40,2016-06-18 02-25-49.768385,2016-06-18 02-25-50.568385,2016-06-18 02-25-52.388385,317.16,317.96,319.78,0,1,0,0,0,0
114,10353,319.8,320.58,322.42,0.41935483871,0.78,1.86,22.7272727273,303.992222222,324.402222222,1.06713987565,52.97,-73.87,26.61,26.61,23.5482051282,7.734,18.0275333333,18.4636666667, ,319.8,320.58,303.992222222,323.163611111,320.58,303.992222222,323.163611111,39,2016-06-18 02-25-52.408385,2016-06-18 02-25-53.188385,2016-06-18 02-25-55.028385,319.8,320.58,322.42,0,1,0,0,0,0
115,10354,322.44,323.24,325.06,0.434782608696,0.8,1.84,22.7272727273,324.369722222,333.828333333,1.02915996921,52.22,-74.67,26.51,26.51,23.57975,7.668,18.5224333333,18.0361666667, ,322.44,323.24,324.369722222,332.685555556,323.24,324.369722222,332.685555556,40,2016-06-18 02-25-55.048385,2016-06-18 02-25-55.848385,2016-06-18 02-25-57.668385,322.44,323.24,325.06,0,1,0,0,0,0
116,10355,325.08,325.84,327.62,0.422222222222,0.76,1.8,23.4375,323.327777778,325.997777778,1.00825787385,52.39,-74.53,26.58,26.58,23.4773684211,7.616,17.5034666667,18.3789833333, ,325.08,325.84,323.327777778,324.81,325.84,323.327777778,324.81,38,2016-06-18 02-25-57.688385,2016-06-18 02-25-58.448385,2016-06-18 02-26-00.228385,325.08,325.84,327.62,0,1,0,0,0,0
117,10356,327.64,328.4,330.3,0.395833333333,0.76,1.92,22.3880597015,324.774722222,331.888888889,1.02190492726,51.21,-74.19,26.6,26.6,23.4807894737,7.66,17.5062,19.3372666667, ,327.64,328.4,324.774722222,330.696666667,328.4,324.774722222,330.696666667,38,2016-06-18 02-26-00.248385,2016-06-18 02-26-01.008385,2016-06-18 02-26-02.908385,327.64,328.4,330.3,0,1,0,0,0,0
118,10357,330.32,331.24,333.24,0.455445544554,0.92,2.02,20.4081632653,341.788888889,337.786666667,0.988290367673,50.36,-74.15,26.59,26.59,23.9136956522,7.74,21.6630333333,17.3099333333, ,330.32,331.24,341.788888889,338.941111111,331.24,341.788888889,338.941111111,46,2016-06-18 02-26-02.928385,2016-06-18 02-26-03.848385,2016-06-18 02-26-05.848385,330.32,331.24,333.24,0,1,0,0,0,0
119,10358,333.26,334.12,336.0,0.452631578947,0.86,1.9,21.7391304348,313.723333333,319.861111111,1.01956430117,51.28,-75.73,26.5,26.5,23.7595348837,7.742,20.0979333333,17.3568, ,333.26,334.12,313.723333333,318.526666667,334.04,313.784444444,318.616388889,43,2016-06-18 02-26-05.868385,2016-06-18 02-26-06.728385,2016-06-18 02-26-08.608385,333.26,334.12,336.0,0,1,0,0,0,0
120,10359,336.02,336.78,339.16,0.316666666667,0.76,2.4,18.9873417722,303.115,309.884722222,1.02233384102,51.88,-74.55,26.48,26.48,23.4471052632,7.638,17.4808166667,23.1044666667, ,336.02,336.78,303.115,308.505555556,336.78,303.115,308.505555556,38,2016-06-18 02-26-08.628385,2016-06-18 02-26-09.388385,2016-06-18 02-26-11.768385,336.02,336.78,339.16,0,1,0,0,0,0
121,10360,339.18,340.1,342.5,0.380165289256,0.92,2.42,17.9640718563,296.523333333,301.908888889,1.01816233311,50.17,-73.88,26.61,26.61,23.9126086957,7.846,21.6630333333,20.4522, ,339.18,340.1,296.523333333,303.676666667,340.0,297.081111111,314.974444444,46,2016-06-18 02-26-11.788385,2016-06-18 02-26-12.708385,2016-06-18 02-26-15.108385,339.18,340.1,342.5,0,1,0,0,0,0
122,10361,342.52,343.26,345.62,0.310924369748,0.74,2.38,19.2307692308,303.097777778,319.272222222,1.05336378433,47.59,-73.79,26.57,26.57,23.3940540541,7.862,16.9728,23.3541333333, ,342.52,343.26,303.097777778,317.917222222,343.26,303.097777778,317.917222222,37,2016-06-18 02-26-15.128385,2016-06-18 02-26-15.868385,2016-06-18 02-26-18.228385,342.52,343.26,345.62,0,1,0,0,0,0
123,10362,345.64,346.44,348.92,0.32,0.8,2.5,18.1818181818,312.948333333,304.362222222,0.972563806237,45.49,-74.74,26.46,26.46,23.58625,7.686,18.5309,23.2250666667, ,345.64,346.44,312.948333333,307.739166667,346.44,312.948333333,307.739166667,40,2016-06-18 02-26-18.248385,2016-06-18 02-26-19.048385,2016-06-18 02-26-21.528385,345.64,346.44,348.92,0,1,0,0,0,0
124,10363,348.94,349.72,352.16,0.317073170732,0.78,2.46,18.5185185185,306.942222222,308.69,1.00569415887,49.63,-73.17,26.58,26.58,23.5369230769,7.638,18.0190666667,23.2581333333, ,348.94,349.72,306.942222222,307.2225,349.72,306.942222222,307.2225,39,2016-06-18 02-26-21.548385,2016-06-18 02-26-22.328385,2016-06-18 02-26-24.768385,348.94,349.72,352.16,0,1,0,0,0,0
