BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
67,79,196.4,197.32,199.38,0.442307692308,0.92,2.08,20.0,437.837222222,488.566388889,1.11586307443,44.73,-54.09,25.49,25.49,22.6689130435,9.022,20.5243666667,19.9770166667, ,196.4,197.32,437.837222222,486.964444444,197.32,437.837222222,486.964444444,46,2016-06-27 00-30-35.693697,2016-06-27 00-30-36.613697,2016-06-27 00-30-38.673697,196.4,197.32,199.38,0,0,1,0,0,0
68,80,199.4,200.32,202.38,0.442307692308,0.92,2.08,20.0,395.173333333,416.980277778,1.05518323886,37.83,-52.16,24.29,24.29,21.8306521739,9.048,19.7629833333,19.7428666667, ,199.4,200.32,395.173333333,415.502222222,200.32,395.173333333,415.502222222,46,2016-06-27 00-30-38.693697,2016-06-27 00-30-39.613697,2016-06-27 00-30-41.673697,199.4,200.32,202.38,0,0,1,0,0,0
69,81,202.4,203.32,205.38,0.442307692308,0.92,2.08,20.0,399.486944444,391.122777778,0.979062728375,43.46,-52.78,24.68,24.68,22.2745652174,9.06,20.1670333333,19.6902833333, ,202.4,203.32,399.486944444,389.915555556,203.32,399.486944444,389.915555556,46,2016-06-27 00-30-41.693697,2016-06-27 00-30-42.613697,2016-06-27 00-30-44.673697,202.4,203.32,205.38,0,0,1,0,0,0
70,82,205.4,206.32,208.38,0.442307692308,0.92,2.08,20.0,425.695555556,461.564722222,1.08426013896,48.89,-54.89,25.61,25.61,22.8156521739,9.13,20.65805,19.8973166667, ,205.4,206.32,425.695555556,461.257777778,206.32,425.695555556,461.257777778,46,2016-06-27 00-30-44.693697,2016-06-27 00-30-45.613697,2016-06-27 00-30-47.673697,205.4,206.32,208.38,0,0,1,0,0,0
71,83,208.4,209.32,211.38,0.442307692308,0.92,2.08,20.0,428.748611111,459.754444444,1.0723170467,45.33,-53.49,28.4,28.4,23.017173913,9.08,20.8477,19.8870333333, ,208.4,209.32,428.748611111,458.0,209.32,428.748611111,458.0,46,2016-06-27 00-30-47.693697,2016-06-27 00-30-48.613697,2016-06-27 00-30-50.673697,208.4,209.32,211.38,0,0,1,0,0,0
72,84,211.4,212.32,214.38,0.442307692308,0.92,2.08,20.0,391.845,423.276944444,1.08021524951,48.53,-53.91,24.87,24.87,22.0769565217,9.022,19.9861333333,19.75755, ,211.4,212.32,391.845,421.774444444,212.32,391.845,421.774444444,46,2016-06-27 00-30-50.693697,2016-06-27 00-30-51.613697,2016-06-27 00-30-53.673697,211.4,212.32,214.38,0,0,1,0,0,0
73,85,214.4,215.32,217.38,0.442307692308,0.92,2.08,20.0,396.75,441.065555556,1.11169642232,49.14,-58.63,25.8,25.8,22.6289130435,8.998,20.4916,19.8250166667, ,214.4,215.32,396.75,439.982222222,215.32,396.75,439.982222222,46,2016-06-27 00-30-53.693697,2016-06-27 00-30-54.613697,2016-06-27 00-30-56.673697,214.4,215.32,217.38,0,0,1,0,0,0
74,86,217.4,218.32,220.38,0.442307692308,0.92,2.08,20.0,430.594444444,463.8025,1.07712142129,51.34,-57.5,26.17,26.17,23.2710869565,9.128,21.0737833333,19.9199166667, ,217.4,218.32,430.594444444,463.195555556,218.32,430.594444444,463.195555556,46,2016-06-27 00-30-56.693697,2016-06-27 00-30-57.613697,2016-06-27 00-30-59.673697,217.4,218.32,220.38,0,0,1,0,0,0
75,87,220.4,221.32,223.38,0.442307692308,0.92,2.08,20.0,420.411944444,454.411388889,1.08087173757,51.04,-57.19,25.79,25.79,22.8580434783,9.036,20.70115,19.8689833333, ,220.4,221.32,420.411944444,454.308888889,221.32,420.411944444,454.308888889,46,2016-06-27 00-30-59.693697,2016-06-27 00-31-00.613697,2016-06-27 00-31-02.673697,220.4,221.32,223.38,0,0,1,0,0,0
76,88,223.4,224.32,226.38,0.442307692308,0.92,2.08,20.0,411.053055556,449.501388889,1.0935361818,52.27,-55.09,26.01,26.01,22.6593478261,9.042,20.5193333333,19.8440833333, ,223.4,224.32,411.053055556,448.406666667,224.32,411.053055556,448.406666667,46,2016-06-27 00-31-02.693697,2016-06-27 00-31-03.613697,2016-06-27 00-31-05.673697,223.4,224.32,226.38,0,0,1,0,0,0
77,89,226.4,227.32,229.38,0.442307692308,0.92,2.08,20.0,418.115,448.731666667,1.07322546827,50.44,-56.1,25.77,25.77,22.7717391304,9.102,20.6218666667,19.8479666667, ,226.4,227.32,418.115,447.174444444,227.32,418.115,447.174444444,46,2016-06-27 00-31-05.693697,2016-06-27 00-31-06.613697,2016-06-27 00-31-08.673697,226.4,227.32,229.38,0,0,1,0,0,0
78,90,229.4,230.32,232.38,0.442307692308,0.92,2.08,20.0,407.815,445.216388889,1.09171165575,48.62,-56.82,25.37,25.37,22.6115217391,9.054,20.4727166667,19.8241833333, ,229.4,230.32,407.815,444.058888889,230.32,407.815,444.058888889,46,2016-06-27 00-31-08.693697,2016-06-27 00-31-09.613697,2016-06-27 00-31-11.673697,229.4,230.32,232.38,0,0,1,0,0,0
79,91,232.4,233.32,235.38,0.442307692308,0.92,2.08,20.0,431.076944444,469.9725,1.09022880035,51.75,-56.91,25.84,25.84,22.9395652174,8.992,20.7701833333,19.9161666667, ,232.4,233.32,431.076944444,468.967777778,233.32,431.076944444,468.967777778,46,2016-06-27 00-31-11.693697,2016-06-27 00-31-12.613697,2016-06-27 00-31-14.673697,232.4,233.32,235.38,0,0,1,0,0,0
80,92,235.4,236.32,238.38,0.442307692308,0.92,2.08,20.0,410.026388889,446.209722222,1.08824635271,51.21,-57.08,25.53,25.53,22.4843478261,9.044,20.3613666667,19.8356666667, ,235.4,236.32,410.026388889,444.646666667,236.32,410.026388889,444.646666667,46,2016-06-27 00-31-14.693697,2016-06-27 00-31-15.613697,2016-06-27 00-31-17.673697,235.4,236.32,238.38,0,0,1,0,0,0
81,93,238.4,239.32,241.38,0.442307692308,0.92,2.08,20.0,417.300277778,455.145,1.09068942495,49.86,-56.8,25.48,25.48,22.6586956522,9.036,20.5168333333,19.8624333333, ,238.4,239.32,417.300277778,455.111111111,239.32,417.300277778,455.111111111,46,2016-06-27 00-31-17.693697,2016-06-27 00-31-18.613697,2016-06-27 00-31-20.673697,238.4,239.32,241.38,0,0,1,0,0,0
82,94,241.4,242.32,244.38,0.442307692308,0.92,2.08,20.0,410.228055556,448.489166667,1.09326790451,50.48,-55.63,25.41,25.41,22.5160869565,8.956,20.3868666667,19.8458333333, ,241.4,242.32,410.228055556,447.766666667,242.32,410.228055556,447.766666667,46,2016-06-27 00-31-20.693697,2016-06-27 00-31-21.613697,2016-06-27 00-31-23.673697,241.4,242.32,244.38,0,0,1,0,0,0
83,95,244.4,245.32,247.38,0.442307692308,0.92,2.08,20.0,423.1,447.496388889,1.05766104677,53.42,-55.93,26.01,26.01,22.6854347826,9.054,20.5426833333,19.85895, ,244.4,245.32,423.1,446.195555556,245.32,423.1,446.195555556,46,2016-06-27 00-31-23.693697,2016-06-27 00-31-24.613697,2016-06-27 00-31-26.673697,244.4,245.32,247.38,0,0,1,0,0,0
84,96,247.4,248.32,250.38,0.442307692308,0.92,2.08,20.0,413.071388889,448.917777778,1.08678013015,50.01,-55.63,25.28,25.28,22.3969565217,9.094,20.2795333333,19.8354666667, ,247.4,248.32,413.071388889,447.668888889,248.32,413.071388889,447.668888889,46,2016-06-27 00-31-26.693697,2016-06-27 00-31-27.613697,2016-06-27 00-31-29.673697,247.4,248.32,250.38,0,0,1,0,0,0
85,97,250.4,251.32,253.38,0.442307692308,0.92,2.08,20.0,415.389722222,451.679722222,1.08736374074,50.26,-55.49,25.27,25.27,22.4782608696,8.982,20.3541166667,19.7822, ,250.4,251.32,415.389722222,450.324444444,251.32,415.389722222,450.324444444,46,2016-06-27 00-31-29.693697,2016-06-27 00-31-30.613697,2016-06-27 00-31-32.673697,250.4,251.32,253.38,0,0,1,0,0,0
86,98,253.4,254.32,256.38,0.442307692308,0.92,2.08,20.0,415.407777778,458.896388889,1.10468896693,53.21,-55.48,25.81,25.81,22.4489130435,8.98,20.3265,19.8502333333, ,253.4,254.32,415.407777778,457.402222222,254.32,415.407777778,457.402222222,46,2016-06-27 00-31-32.693697,2016-06-27 00-31-33.613697,2016-06-27 00-31-35.673697,253.4,254.32,256.38,0,0,1,0,0,0
87,99,256.4,257.32,259.38,0.442307692308,0.92,2.08,20.0,418.186666667,450.300555556,1.07679319177,49.97,-54.76,25.56,25.56,22.3873913043,9.036,20.2722666667,19.8173833333, ,256.4,257.32,418.186666667,448.93,257.32,418.186666667,448.93,46,2016-06-27 00-31-35.693697,2016-06-27 00-31-36.613697,2016-06-27 00-31-38.673697,256.4,257.32,259.38,0,0,1,0,0,0
88,100,259.4,260.32,262.38,0.442307692308,0.92,2.08,20.0,405.324722222,441.339166667,1.08885331308,49.0,-54.4,24.94,24.94,22.1895652174,8.82,20.0924833333,19.7696, ,259.4,260.32,405.324722222,440.927777778,260.32,405.324722222,440.927777778,46,2016-06-27 00-31-38.693697,2016-06-27 00-31-39.613697,2016-06-27 00-31-41.673697,259.4,260.32,262.38,0,0,1,0,0,0
89,101,262.4,263.32,265.38,0.442307692308,0.92,2.08,20.0,413.742222222,445.647222222,1.07711323207,50.4,-57.01,25.37,25.37,22.4480434783,8.966,20.3283833333,19.8104666667, ,262.4,263.32,413.742222222,444.454444444,263.32,413.742222222,444.454444444,46,2016-06-27 00-31-41.693697,2016-06-27 00-31-42.613697,2016-06-27 00-31-44.673697,262.4,263.32,265.38,0,0,1,0,0,0
90,102,265.4,266.32,268.38,0.442307692308,0.92,2.08,20.0,417.3075,449.061388889,1.07609230337,51.04,-54.74,25.46,25.46,22.4658695652,9.096,20.3444,19.8551, ,265.4,266.32,417.3075,447.786666667,266.32,417.3075,447.786666667,46,2016-06-27 00-31-44.693697,2016-06-27 00-31-45.613697,2016-06-27 00-31-47.673697,265.4,266.32,268.38,0,0,1,0,0,0
91,103,268.4,269.32,271.38,0.442307692308,0.92,2.08,20.0,414.312777778,453.059722222,1.09352099796,49.85,-55.1,25.23,25.23,22.3832608696,9.11,20.2668833333,19.8232833333, ,268.4,269.32,414.312777778,452.535555556,269.32,414.312777778,452.535555556,46,2016-06-27 00-31-47.693697,2016-06-27 00-31-48.613697,2016-06-27 00-31-50.673697,268.4,269.32,271.38,0,0,1,0,0,0
92,104,271.4,272.32,274.38,0.442307692308,0.92,2.08,20.0,407.629722222,446.821666667,1.096145944,49.47,-54.71,25.12,25.12,22.2995652174,8.962,20.1929,19.7973833333, ,271.4,272.32,407.629722222,445.756666667,272.32,407.629722222,445.756666667,46,2016-06-27 00-31-50.693697,2016-06-27 00-31-51.613697,2016-06-27 00-31-53.673697,271.4,272.32,274.38,0,0,1,0,0,0
93,105,274.4,275.32,277.38,0.442307692308,0.92,2.08,20.0,421.681944444,462.175555556,1.09602880001,52.78,-54.06,25.88,25.88,22.5480434783,9.112,20.4182666667,19.8812, ,274.4,275.32,421.681944444,460.702222222,275.32,421.681944444,460.702222222,46,2016-06-27 00-31-53.693697,2016-06-27 00-31-54.613697,2016-06-27 00-31-56.673697,274.4,275.32,277.38,0,0,1,0,0,0
94,106,277.4,278.32,280.38,0.442307692308,0.92,2.08,20.0,413.431388889,445.597222222,1.07780210743,49.54,-56.1,25.11,25.11,22.3536956522,9.152,20.2403,19.8101166667, ,277.4,278.32,413.431388889,445.036666667,278.32,413.431388889,445.036666667,46,2016-06-27 00-31-56.693697,2016-06-27 00-31-57.613697,2016-06-27 00-31-59.673697,277.4,278.32,280.38,0,0,1,0,0,0
95,107,280.4,281.32,283.38,0.442307692308,0.92,2.08,20.0,406.794444444,451.956388889,1.1110190787,50.52,-55.07,25.26,25.26,22.3308695652,9.0,20.2218666667,19.8313833333, ,280.4,281.32,406.794444444,451.018888889,281.32,406.794444444,451.018888889,46,2016-06-27 00-31-59.693697,2016-06-27 00-32-00.613697,2016-06-27 00-32-02.673697,280.4,281.32,283.38,0,0,1,0,0,0
96,108,283.4,284.32,286.38,0.442307692308,0.92,2.08,20.0,416.875,451.18,1.08229085457,53.33,-55.92,25.8,25.8,22.5291304348,9.03,20.4009333333,19.8303833333, ,283.4,284.32,416.875,449.867777778,284.32,416.875,449.867777778,46,2016-06-27 00-32-02.693697,2016-06-27 00-32-03.613697,2016-06-27 00-32-05.673697,283.4,284.32,286.38,0,0,1,0,0,0
97,109,286.4,287.32,289.38,0.442307692308,0.92,2.08,20.0,408.465555556,460.103333333,1.12641892829,49.77,-56.97,25.6,25.6,22.4269565217,8.998,20.30775,19.86895, ,286.4,287.32,408.465555556,459.084444444,287.32,408.465555556,459.084444444,46,2016-06-27 00-32-05.693697,2016-06-27 00-32-06.613697,2016-06-27 00-32-08.673697,286.4,287.32,289.38,0,0,1,0,0,0
98,110,289.4,290.32,292.38,0.442307692308,0.92,2.08,20.0,422.776666667,457.845833333,1.08294962667,50.03,-55.8,25.5,25.5,22.6315217391,8.814,20.4946833333,19.8346, ,289.4,290.32,422.776666667,458.078888889,290.32,422.776666667,458.078888889,46,2016-06-27 00-32-08.693697,2016-06-27 00-32-09.613697,2016-06-27 00-32-11.673697,289.4,290.32,292.38,0,0,1,0,0,0
99,111,292.4,293.32,295.38,0.442307692308,0.92,2.08,20.0,413.264166667,443.2125,1.07246777182,50.07,-55.72,25.11,25.11,22.3760869565,8.986,20.2625166667,19.7913166667, ,292.4,293.32,413.264166667,442.134444444,293.32,413.264166667,442.134444444,46,2016-06-27 00-32-11.693697,2016-06-27 00-32-12.613697,2016-06-27 00-32-14.673697,292.4,293.32,295.38,0,0,1,0,0,0
100,112,295.4,296.32,298.38,0.442307692308,0.92,2.08,20.0,407.594722222,435.354444444,1.06810618663,49.99,-55.03,25.3,25.3,22.3319565217,9.108,20.2219833333,19.8108833333, ,295.4,296.32,407.594722222,433.526666667,296.32,407.594722222,433.526666667,46,2016-06-27 00-32-14.693697,2016-06-27 00-32-15.613697,2016-06-27 00-32-17.673697,295.4,296.32,298.38,0,0,1,0,0,0
101,113,298.4,299.32,301.38,0.442307692308,0.92,2.08,20.0,412.459166667,465.470555556,1.12852518061,50.95,-56.44,25.52,25.52,22.5017391304,9.114,20.3750833333,19.87995, ,298.4,299.32,412.459166667,464.254444444,299.32,412.459166667,464.254444444,46,2016-06-27 00-32-17.693697,2016-06-27 00-32-18.613697,2016-06-27 00-32-20.673697,298.4,299.32,301.38,0,0,1,0,0,0
102,114,301.4,302.32,304.38,0.442307692308,0.92,2.08,20.0,401.733333333,437.819166667,1.08982534019,47.95,-54.27,25.11,25.11,22.4563043478,9.068,20.3298833333,19.79505, ,301.4,302.32,401.733333333,436.812222222,302.32,401.733333333,436.812222222,46,2016-06-27 00-32-20.693697,2016-06-27 00-32-21.613697,2016-06-27 00-32-23.673697,301.4,302.32,304.38,0,0,1,0,0,0
103,115,304.4,305.32,307.38,0.442307692308,0.92,2.08,20.0,431.795,473.431944444,1.0964275743,52.07,-56.7,25.92,25.92,22.9702173913,9.016,20.7977833333,19.92225, ,304.4,305.32,431.795,472.22,305.32,431.795,472.22,46,2016-06-27 00-32-23.693697,2016-06-27 00-32-24.613697,2016-06-27 00-32-26.673697,304.4,305.32,307.38,0,0,1,0,0,0
104,116,307.4,308.32,310.38,0.442307692308,0.92,2.08,20.0,420.354444444,458.340833333,1.09036752053,50.91,-55.93,25.44,25.44,22.5139130435,9.016,20.3866666667,19.8585333333, ,307.4,308.32,420.354444444,456.532222222,308.32,420.354444444,456.532222222,46,2016-06-27 00-32-26.693697,2016-06-27 00-32-27.613697,2016-06-27 00-32-29.673697,307.4,308.32,310.38,0,0,1,0,0,0
105,117,310.4,311.32,313.38,0.442307692308,0.92,2.08,20.0,404.918055556,445.004722222,1.09899945462,49.63,-55.73,25.32,25.32,22.3039130435,8.86,20.1962833333,19.7336666667, ,310.4,311.32,404.918055556,445.017777778,311.32,404.918055556,445.017777778,46,2016-06-27 00-32-29.693697,2016-06-27 00-32-30.613697,2016-06-27 00-32-32.673697,310.4,311.32,313.38,0,0,1,0,0,0
106,118,313.4,314.32,316.38,0.442307692308,0.92,2.08,20.0,412.145833333,458.369444444,1.11215353249,49.65,-55.98,25.34,25.34,22.5041304348,8.966,20.3754,19.8125833333, ,313.4,314.32,412.145833333,457.196666667,314.32,412.145833333,457.196666667,46,2016-06-27 00-32-32.693697,2016-06-27 00-32-33.613697,2016-06-27 00-32-35.673697,313.4,314.32,316.38,0,0,1,0,0,0
107,119,316.4,317.32,319.38,0.442307692308,0.92,2.08,20.0,410.903888889,447.157777778,1.08822960763,50.76,-55.7,25.49,25.49,22.4919565217,9.094,20.3675333333,19.8401166667, ,316.4,317.32,410.903888889,445.633333333,317.32,410.903888889,445.633333333,46,2016-06-27 00-32-35.693697,2016-06-27 00-32-36.613697,2016-06-27 00-32-38.673697,316.4,317.32,319.38,0,0,1,0,0,0
108,120,319.4,320.32,322.38,0.442307692308,0.92,2.08,20.0,423.563611111,444.578611111,1.04961474369,48.28,-54.8,25.34,25.34,22.6936956522,9.13,20.5476666667,19.83255, ,319.4,320.32,423.563611111,443.458888889,320.32,423.563611111,443.458888889,46,2016-06-27 00-32-38.693697,2016-06-27 00-32-39.613697,2016-06-27 00-32-41.673697,319.4,320.32,322.38,0,0,1,0,0,0
109,121,322.4,323.32,325.38,0.442307692308,0.92,2.08,20.0,410.522777778,458.435,1.1167102651,50.12,-55.42,25.3,25.3,22.4254347826,9.068,20.3065833333,19.85205, ,322.4,323.32,410.522777778,457.105555556,323.32,410.522777778,457.105555556,46,2016-06-27 00-32-41.693697,2016-06-27 00-32-42.613697,2016-06-27 00-32-44.673697,322.4,323.32,325.38,0,0,1,0,0,0
110,122,325.4,326.32,328.38,0.442307692308,0.92,2.08,20.0,417.310277778,451.801111111,1.08265033279,52.29,-55.1,25.71,25.71,22.5395652174,9.022,20.4085666667,19.85385, ,325.4,326.32,417.310277778,450.693333333,326.32,417.310277778,450.693333333,46,2016-06-27 00-32-44.693697,2016-06-27 00-32-45.613697,2016-06-27 00-32-47.673697,325.4,326.32,328.38,0,0,1,0,0,0
111,123,328.4,329.32,331.38,0.442307692308,0.92,2.08,20.0,398.868333333,433.057222222,1.08571472346,48.58,-56.32,25.42,25.42,22.3239130435,9.012,20.2124666667,19.79075, ,328.4,329.32,398.868333333,432.295555556,329.32,398.868333333,432.295555556,46,2016-06-27 00-32-47.693697,2016-06-27 00-32-48.613697,2016-06-27 00-32-50.673697,328.4,329.32,331.38,0,0,1,0,0,0
112,124,331.4,332.32,334.38,0.442307692308,0.92,2.08,20.0,429.016666667,463.1025,1.07945107028,51.29,-55.73,25.86,25.86,22.8736956522,8.75,20.7141166667,19.8692666667, ,331.4,332.32,429.016666667,463.778888889,332.32,429.016666667,463.778888889,46,2016-06-27 00-32-50.693697,2016-06-27 00-32-51.613697,2016-06-27 00-32-53.673697,331.4,332.32,334.38,0,0,1,0,0,0
113,125,334.4,335.32,337.38,0.442307692308,0.92,2.08,20.0,424.708055556,456.966666667,1.07595478986,51.04,-56.22,25.35,25.35,22.5219565217,8.942,20.3962833333,19.8447666667, ,334.4,335.32,424.708055556,456.115555556,335.32,424.708055556,456.115555556,46,2016-06-27 00-32-53.693697,2016-06-27 00-32-54.613697,2016-06-27 00-32-56.673697,334.4,335.32,337.38,0,0,1,0,0,0
114,126,337.4,338.32,340.38,0.442307692308,0.92,2.08,20.0,400.673611111,435.554166667,1.08705478621,49.35,-55.9,24.99,24.99,22.16,9.088,20.0654166667,19.8133, ,337.4,338.32,400.673611111,433.9,338.32,400.673611111,433.9,46,2016-06-27 00-32-56.693697,2016-06-27 00-32-57.613697,2016-06-27 00-32-59.673697,337.4,338.32,340.38,0,0,1,0,0,0
115,127,340.4,341.32,343.38,0.442307692308,0.92,2.08,20.0,409.261666667,442.610277778,1.0814848148,49.57,-55.68,25.3,25.3,22.5091304348,9.1,20.3810666667,19.8232333333, ,340.4,341.32,409.261666667,442.066666667,341.32,409.261666667,442.066666667,46,2016-06-27 00-32-59.693697,2016-06-27 00-33-00.613697,2016-06-27 00-33-02.673697,340.4,341.32,343.38,0,0,1,0,0,0
116,128,343.4,344.32,346.38,0.442307692308,0.92,2.08,20.0,419.958055556,460.248888889,1.09594013688,51.12,-56.77,25.69,25.69,22.692173913,9.042,20.5457666667,19.85935, ,343.4,344.32,419.958055556,459.012222222,344.32,419.958055556,459.012222222,46,2016-06-27 00-33-02.693697,2016-06-27 00-33-03.613697,2016-06-27 00-33-05.673697,343.4,344.32,346.38,0,0,1,0,0,0
117,129,346.4,347.32,349.38,0.442307692308,0.92,2.08,20.0,423.565,462.603055556,1.09216544227,46.6,-56.49,25.19,25.19,22.5536956522,8.988,20.4243833333,19.8749333333, ,346.4,347.32,423.565,461.618888889,347.32,423.565,461.618888889,46,2016-06-27 00-33-05.693697,2016-06-27 00-33-06.613697,2016-06-27 00-33-08.673697,346.4,347.32,349.38,0,0,1,0,0,0
118,130,349.4,350.32,352.38,0.442307692308,0.92,2.08,20.0,412.775833333,451.301111111,1.09333220278,50.2,-55.61,25.27,25.27,22.3173913043,8.992,20.20925,19.8239333333, ,349.4,350.32,412.775833333,450.541111111,350.32,412.775833333,450.541111111,46,2016-06-27 00-33-08.693697,2016-06-27 00-33-09.613697,2016-06-27 00-33-11.673697,349.4,350.32,352.38,0,0,1,0,0,0
119,131,352.4,353.32,355.38,0.442307692308,0.92,2.08,20.0,410.878611111,454.68,1.10660420792,49.9,-55.5,25.42,25.42,22.3006521739,9.022,20.1942166667,19.8295833333, ,352.4,353.32,410.878611111,453.737777778,353.32,410.878611111,453.737777778,46,2016-06-27 00-33-11.693697,2016-06-27 00-33-12.613697,2016-06-27 00-33-14.673697,352.4,353.32,355.38,0,0,1,0,0,0
120,132,355.4,356.32,358.38,0.442307692308,0.92,2.08,20.0,411.716388889,456.552777778,1.10890115162,45.92,-56.37,25.0,25.0,22.3176086957,8.962,20.20985,19.8523666667, ,355.4,356.32,411.716388889,455.564444444,356.32,411.716388889,455.564444444,46,2016-06-27 00-33-14.693697,2016-06-27 00-33-15.613697,2016-06-27 00-33-17.673697,355.4,356.32,358.38,0,0,1,0,0,0
121,133,358.4,359.32,361.38,0.442307692308,0.92,2.08,20.0,419.144722222,453.591944444,1.08218455439,50.37,-55.54,25.51,25.51,22.4930434783,9.058,20.3687,19.85055, ,358.4,359.32,419.144722222,451.972222222,359.32,419.144722222,451.972222222,46,2016-06-27 00-33-17.693697,2016-06-27 00-33-18.613697,2016-06-27 00-33-20.673697,358.4,359.32,361.38,0,0,1,0,0,0
122,134,361.4,362.32,364.38,0.442307692308,0.92,2.08,20.0,405.928055556,449.793055556,1.10806102067,49.6,-54.88,25.4,25.4,22.2745652174,8.992,20.16945,19.8179166667, ,361.4,362.32,405.928055556,448.483333333,362.32,405.928055556,448.483333333,46,2016-06-27 00-33-20.693697,2016-06-27 00-33-21.613697,2016-06-27 00-33-23.673697,361.4,362.32,364.38,0,0,1,0,0,0
123,135,364.4,365.32,367.38,0.442307692308,0.92,2.08,20.0,420.126111111,452.481944444,1.07701457367,47.18,-56.82,25.12,25.12,22.4591304348,9.004,20.3407,19.83935, ,364.4,365.32,420.126111111,450.836666667,365.32,420.126111111,450.836666667,46,2016-06-27 00-33-23.693697,2016-06-27 00-33-24.613697,2016-06-27 00-33-26.673697,364.4,365.32,367.38,0,0,1,0,0,0
124,136,367.4,368.32,370.38,0.442307692308,0.92,2.08,20.0,418.255277778,452.170277778,1.0810868429,51.15,-56.03,25.35,25.35,22.3997826087,9.004,20.2855166667,19.8401833333, ,367.4,368.32,418.255277778,450.708888889,368.32,418.255277778,450.708888889,46,2016-06-27 00-33-26.693697,2016-06-27 00-33-27.613697,2016-06-27 00-33-29.673697,367.4,368.32,370.38,0,0,1,0,0,0
125,137,370.4,371.32,373.38,0.442307692308,0.92,2.08,20.0,404.910277778,450.370555556,1.11227247189,50.35,-54.27,25.21,25.21,22.2410869565,8.796,20.1394833333,19.7535, ,370.4,371.32,404.910277778,449.841111111,371.32,404.910277778,449.841111111,46,2016-06-27 00-33-29.693697,2016-06-27 00-33-30.613697,2016-06-27 00-33-32.673697,370.4,371.32,373.38,0,0,1,0,0,0
126,138,373.4,374.32,376.38,0.442307692308,0.92,2.08,20.0,423.471111111,465.349722222,1.09889366715,52.0,-56.87,25.62,25.62,22.5465217391,8.944,20.41805,19.84025, ,373.4,374.32,423.471111111,464.633333333,374.32,423.471111111,464.633333333,46,2016-06-27 00-33-32.693697,2016-06-27 00-33-33.613697,2016-06-27 00-33-35.673697,373.4,374.32,376.38,0,0,1,0,0,0
127,139,376.4,377.32,379.38,0.442307692308,0.92,2.08,20.0,418.750277778,450.782222222,1.07649414495,50.98,-55.9,25.28,25.28,22.3015217391,9.044,20.19565,19.83865, ,376.4,377.32,418.750277778,450.007777778,377.32,418.750277778,450.007777778,46,2016-06-27 00-33-35.693697,2016-06-27 00-33-36.613697,2016-06-27 00-33-38.673697,376.4,377.32,379.38,0,0,1,0,0,0
